# Stacks v2.64;  Phylip sequential; May 16, 2024
# Seq Pos	Locus ID	Column	Population
2157	182870	57	Bishop:Y,Red_Knolls:Y,
2158	182914	87	Bishop:Y,Red_Knolls:Y,
2159	184044	75	Bishop:R,Red_Knolls:R,
2160	186155	46	Bishop:M,Red_Knolls:M,
2161	186212	61	Bishop:W,Red_Knolls:W,
2162	186513	46	Bishop:K,Red_Knolls:K,
2163	192086	71	Bishop:Y,Red_Knolls:Y,
2164	192105	347	Bishop:W,Red_Knolls:W,
2165	192979	117	Bishop:R,Red_Knolls:R,
2166	193444	51	Bishop:W,Red_Knolls:W,
2167	194766	146	Bishop:Y,Red_Knolls:Y,
2168	195380	122	Bishop:Y,Red_Knolls:T,
2169	195944	63	Bishop:W,Red_Knolls:W,
2170	198495	37	Bishop:R,Red_Knolls:R,
2171	199504	114	Bishop:W,Red_Knolls:W,
2172	200301	325	Bishop:K,Red_Knolls:K,
2173	200580	536	Bishop:W,Red_Knolls:A,
2174	201271	78	Bishop:W,Red_Knolls:W,
2175	203965	128	Bishop:R,Red_Knolls:R,
2176	204348	136	Bishop:S,Red_Knolls:S,
2177	204873	69	Bishop:Y,Red_Knolls:Y,
2178	205283	100	Bishop:R,Red_Knolls:R,
2179	207018	139	Bishop:W,Red_Knolls:W,
2180	209114	350	Bishop:K,Red_Knolls:K,
2181	216324	129	Bishop:M,Red_Knolls:M,
2182	216791	122	Bishop:K,Red_Knolls:K,
2183	218633	25	Bishop:Y,Red_Knolls:Y,
2184	220187	122	Bishop:W,Red_Knolls:W,
2185	220741	76	Bishop:R,Red_Knolls:R,
2186	221431	9	Bishop:W,Red_Knolls:W,
2187	222163	131	Bishop:M,Red_Knolls:A,
2188	226433	62	Bishop:G,Red_Knolls:S,
2189	233273	97	Bishop:Y,Red_Knolls:Y,
2190	233859	78	Bishop:K,Red_Knolls:K,
2191	234529	16	Bishop:Y,Red_Knolls:Y,
2192	235433	75	Bishop:R,Red_Knolls:R,
2193	236400	18	Bishop:R,Red_Knolls:R,
2194	237859	84	Bishop:K,Red_Knolls:K,
2195	240106	32	Bishop:R,Red_Knolls:R,
2196	240503	21	Bishop:S,Red_Knolls:G,
2197	242369	82	Bishop:K,Red_Knolls:K,
2198	242736	77	Bishop:R,Red_Knolls:G,
2199	247571	149	Bishop:K,Red_Knolls:K,
2200	247658	130	Bishop:A,Red_Knolls:M,
2201	249302	21	Bishop:Y,Red_Knolls:Y,
2202	250899	66	Bishop:Y,Red_Knolls:Y,
2203	251473	56	Bishop:W,Red_Knolls:W,
2204	252226	120	Bishop:Y,Red_Knolls:Y,
2205	253446	15	Bishop:Y,Red_Knolls:C,
2206	254851	311	Bishop:T,Red_Knolls:W,
2207	255971	88	Bishop:G,Red_Knolls:K,
2208	258338	72	Bishop:S,Red_Knolls:S,
2209	267120	56	Bishop:S,Red_Knolls:G,
2210	272486	290	Bishop:K,Red_Knolls:T,
2211	272724	12	Bishop:K,Red_Knolls:K,
2212	272831	131	Bishop:W,Red_Knolls:W,
2213	272901	224	Bishop:K,Red_Knolls:K,
2214	273100	153	Bishop:Y,Red_Knolls:Y,
2215	274475	25	Bishop:R,Red_Knolls:A,
2216	274834	158	Bishop:Y,Red_Knolls:Y,
2217	275946	89	Bishop:M,Red_Knolls:M,
2218	276070	77	Bishop:R,Red_Knolls:R,
2219	277129	351	Bishop:K,Red_Knolls:K,
2220	277138	64	Bishop:R,Red_Knolls:R,
2221	277147	322	Bishop:K,Red_Knolls:K,
2222	278835	125	Bishop:K,Red_Knolls:K,
2223	279163	460	Bishop:K,Red_Knolls:K,
2224	279299	97	Bishop:S,Red_Knolls:S,
2225	279366	139	Bishop:Y,Red_Knolls:Y,
2226	280354	67	Bishop:K,Red_Knolls:K,
2227	280451	21	Bishop:K,Red_Knolls:K,
2228	280693	37	Bishop:M,Red_Knolls:M,
2229	280757	292	Bishop:K,Red_Knolls:K,
2230	280770	62	Bishop:R,Red_Knolls:R,
2231	281229	79	Bishop:M,Red_Knolls:M,
2232	281746	111	Bishop:K,Red_Knolls:K,
2233	282086	193	Bishop:W,Red_Knolls:W,
2234	282599	453	Bishop:K,Red_Knolls:K,
2235	282854	52	Bishop:M,Red_Knolls:M,
2236	282960	46	Bishop:K,Red_Knolls:T,
2237	283081	477	Bishop:W,Red_Knolls:W,
2238	284601	152	Bishop:M,Red_Knolls:M,
2239	284959	152	Bishop:K,Red_Knolls:K,
2240	285275	152	Bishop:W,Red_Knolls:W,
2241	286659	117	Bishop:R,Red_Knolls:R,
2242	287162	54	Bishop:R,Red_Knolls:G,
2243	287390	92	Bishop:R,Red_Knolls:A,
2244	287699	196	Bishop:R,Red_Knolls:R,
2245	288115	119	Bishop:R,Red_Knolls:R,
2246	289013	103	Bishop:Y,Red_Knolls:Y,
2247	291429	41	Bishop:S,Red_Knolls:S,
2248	293228	113	Bishop:K,Red_Knolls:K,
2249	298417	94	Bishop:R,Red_Knolls:A,
2250	298825	60	Bishop:R,Red_Knolls:R,
2251	298854	376	Bishop:K,Red_Knolls:K,
2252	298986	139	Bishop:Y,Red_Knolls:T,
2253	299455	57	Bishop:K,Red_Knolls:K,
2254	305075	37	Bishop:Y,Red_Knolls:Y,
2255	305184	26	Bishop:R,Red_Knolls:R,
2256	306309	107	Bishop:W,Red_Knolls:W,
2257	307593	71	Bishop:W,Red_Knolls:W,
2258	307652	58	Bishop:C,Red_Knolls:Y,
2259	310454	25	Bishop:W,Red_Knolls:W,
2260	310654	95	Bishop:R,Red_Knolls:R,
2261	310964	407	Bishop:W,Red_Knolls:W,
2262	311055	153	Bishop:W,Red_Knolls:W,
2263	312457	45	Bishop:K,Red_Knolls:K,
2264	313401	265	Bishop:K,Red_Knolls:K,
2265	314495	96	Bishop:W,Red_Knolls:W,
2266	314884	344	Bishop:S,Red_Knolls:S,
2267	315826	80	Bishop:R,Red_Knolls:R,
2268	315839	115	Bishop:Y,Red_Knolls:Y,
2269	318034	52	Bishop:S,Red_Knolls:G,
2270	318199	98	Bishop:K,Red_Knolls:K,
2271	321583	6	Bishop:S,Red_Knolls:S,
2272	321596	48	Bishop:M,Red_Knolls:M,
2273	322743	110	Bishop:Y,Red_Knolls:Y,
2274	322855	25	Bishop:R,Red_Knolls:A,
2275	323674	71	Bishop:K,Red_Knolls:K,
2276	323984	126	Bishop:S,Red_Knolls:S,
2277	324140	210	Bishop:K,Red_Knolls:K,
2278	324681	12	Bishop:W,Red_Knolls:W,
2279	327131	47	Bishop:K,Red_Knolls:K,
2280	328950	106	Bishop:W,Red_Knolls:W,
2281	329887	149	Bishop:Y,Red_Knolls:Y,
2282	331980	97	Bishop:R,Red_Knolls:R,
2283	332722	111	Bishop:T,Red_Knolls:Y,
2284	333356	16	Bishop:W,Red_Knolls:T,
2285	334710	438	Bishop:K,Red_Knolls:K,
2286	337240	64	Bishop:Y,Red_Knolls:Y,
2287	340326	41	Bishop:Y,Red_Knolls:Y,
2288	343508	7	Bishop:Y,Red_Knolls:Y,
2289	343748	129	Bishop:Y,Red_Knolls:T,
2290	344030	21	Bishop:Y,Red_Knolls:C,
2291	344729	142	Bishop:S,Red_Knolls:S,
2292	352133	82	Bishop:A,Red_Knolls:M,
2293	352585	153	Bishop:M,Red_Knolls:M,
2294	361403	24	Bishop:R,Red_Knolls:R,
2295	374469	16	Bishop:Y,Red_Knolls:Y,
2296	380947	154	Bishop:M,Red_Knolls:M,
2297	395858	34	Bishop:K,Red_Knolls:K,
2298	397927	141	Bishop:Y,Red_Knolls:C,
2299	405414	53	Bishop:S,Red_Knolls:S,
2300	411091	51	Bishop:W,Red_Knolls:W,
2301	433486	74	Bishop:M,Red_Knolls:M,
2302	433640	307	Bishop:M,Red_Knolls:M,
2303	434034	84	Bishop:M,Red_Knolls:M,
2304	436148	148	Bishop:K,Red_Knolls:K,
2305	438500	12	Bishop:R,Red_Knolls:R,
2306	438619	430	Bishop:K,Red_Knolls:K,
2307	441641	41	Bishop:R,Red_Knolls:R,
2308	443680	146	Bishop:R,Red_Knolls:R,
2309	447303	71	Bishop:T,Red_Knolls:Y,
2310	453393	498	Bishop:W,Red_Knolls:W,
2311	455187	144	Bishop:S,Red_Knolls:S,
2312	456527	114	Bishop:Y,Red_Knolls:Y,
2313	462076	32	Bishop:Y,Red_Knolls:Y,
2314	468323	14	Bishop:Y,Red_Knolls:Y,
2315	468359	151	Bishop:R,Red_Knolls:R,
2316	493227	57	Bishop:K,Red_Knolls:K,
2317	493525	110	Bishop:Y,Red_Knolls:Y,
2318	493930	481	Bishop:W,Red_Knolls:W,
2319	494932	379	Bishop:W,Red_Knolls:W,
2320	495218	137	Bishop:R,Red_Knolls:R,
2321	495712	66	Bishop:Y,Red_Knolls:Y,
2322	496221	70	Bishop:Y,Red_Knolls:Y,
2323	497605	268	Bishop:G,Red_Knolls:K,
2324	497636	92	Bishop:R,Red_Knolls:R,
2325	497822	64	Bishop:Y,Red_Knolls:Y,
2326	498747	130	Bishop:R,Red_Knolls:R,
2327	498807	140	Bishop:K,Red_Knolls:K,
2328	499360	100	Bishop:M,Red_Knolls:M,
2329	500656	12	Bishop:S,Red_Knolls:S,
2330	501288	114	Bishop:K,Red_Knolls:K,
2331	502087	482	Bishop:K,Red_Knolls:K,
2332	503495	29	Bishop:G,Red_Knolls:R,
2333	504962	111	Bishop:Y,Red_Knolls:Y,
2334	505767	122	Bishop:M,Red_Knolls:C,
2335	509062	301	Bishop:K,Red_Knolls:K,
2336	512004	44	Bishop:Y,Red_Knolls:Y,
2337	514194	102	Bishop:W,Red_Knolls:W,
2338	514424	284	Bishop:S,Red_Knolls:S,
2339	515454	150	Bishop:S,Red_Knolls:S,
2340	516240	135	Bishop:K,Red_Knolls:K,
2341	516324	405	Bishop:K,Red_Knolls:K,
2342	517628	484	Bishop:W,Red_Knolls:W,
2343	518154	382	Bishop:W,Red_Knolls:W,
2344	520767	92	Bishop:R,Red_Knolls:R,
2345	526850	157	Bishop:Y,Red_Knolls:Y,
2346	526940	127	Bishop:S,Red_Knolls:S,
2347	527063	133	Bishop:K,Red_Knolls:K,
2348	527070	288	Bishop:W,Red_Knolls:W,
2349	527096	104	Bishop:Y,Red_Knolls:T,
2350	527246	153	Bishop:R,Red_Knolls:R,
2351	527433	10	Bishop:S,Red_Knolls:S,
2352	527514	366	Bishop:K,Red_Knolls:K,
2353	527560	36	Bishop:Y,Red_Knolls:Y,
2354	527641	130	Bishop:R,Red_Knolls:R,
2355	527661	30	Bishop:K,Red_Knolls:K,
2356	527822	41	Bishop:Y,Red_Knolls:C,
2357	527912	256	Bishop:K,Red_Knolls:K,
2358	527938	22	Bishop:R,Red_Knolls:R,
2359	528014	60	Bishop:K,Red_Knolls:G,
2360	528032	316	Bishop:K,Red_Knolls:K,
2361	528095	207	Bishop:K,Red_Knolls:K,
2362	528098	155	Bishop:K,Red_Knolls:K,
2363	528209	127	Bishop:Y,Red_Knolls:Y,
2364	528856	27	Bishop:Y,Red_Knolls:Y,
2365	528898	87	Bishop:M,Red_Knolls:M,
2366	529747	146	Bishop:G,Red_Knolls:K,
2367	530187	59	Bishop:M,Red_Knolls:M,
2368	530650	133	Bishop:Y,Red_Knolls:Y,
2369	530694	100	Bishop:K,Red_Knolls:K,
2370	530903	453	Bishop:K,Red_Knolls:K,
2371	531801	130	Bishop:K,Red_Knolls:K,
2372	532086	47	Bishop:M,Red_Knolls:A,
2373	532558	379	Bishop:K,Red_Knolls:K,
2374	532735	17	Bishop:Y,Red_Knolls:Y,
2375	532931	116	Bishop:S,Red_Knolls:S,
2376	533937	13	Bishop:C,Red_Knolls:Y,
2377	534905	102	Bishop:W,Red_Knolls:W,
2378	535090	120	Bishop:G,Red_Knolls:R,
2379	535287	65	Bishop:S,Red_Knolls:S,
2380	538396	155	Bishop:Y,Red_Knolls:Y,
2381	538769	42	Bishop:Y,Red_Knolls:Y,
2382	539588	43	Bishop:T,Red_Knolls:W,
2383	539727	48	Bishop:S,Red_Knolls:S,
2384	540254	26	Bishop:R,Red_Knolls:R,
2385	540778	206	Bishop:M,Red_Knolls:M,
2386	541748	57	Bishop:W,Red_Knolls:W,
2387	542108	444	Bishop:K,Red_Knolls:K,
2388	544724	52	Bishop:M,Red_Knolls:M,
2389	544793	412	Bishop:M,Red_Knolls:M,
2390	545285	50	Bishop:S,Red_Knolls:S,
2391	546107	152	Bishop:A,Red_Knolls:W,
2392	546431	479	Bishop:A,Red_Knolls:W,
2393	548402	60	Bishop:S,Red_Knolls:S,
2394	549448	363	Bishop:K,Red_Knolls:K,
2395	550209	145	Bishop:M,Red_Knolls:M,
2396	551251	477	Bishop:W,Red_Knolls:W,
2397	551367	75	Bishop:S,Red_Knolls:S,
2398	552431	480	Bishop:W,Red_Knolls:W,
2399	552437	24	Bishop:A,Red_Knolls:R,
2400	552512	59	Bishop:W,Red_Knolls:W,
2401	552567	128	Bishop:Y,Red_Knolls:Y,
2402	552585	56	Bishop:Y,Red_Knolls:C,
2403	552832	142	Bishop:Y,Red_Knolls:C,
2404	552995	58	Bishop:Y,Red_Knolls:Y,
2405	553944	97	Bishop:W,Red_Knolls:W,
2406	554431	101	Bishop:Y,Red_Knolls:Y,
2407	554440	76	Bishop:Y,Red_Knolls:Y,
2408	554657	101	Bishop:W,Red_Knolls:W,
2409	554878	8	Bishop:S,Red_Knolls:G,
2410	556463	8	Bishop:S,Red_Knolls:S,
2411	556521	117	Bishop:K,Red_Knolls:K,
2412	557000	128	Bishop:Y,Red_Knolls:C,
2413	557166	20	Bishop:Y,Red_Knolls:Y,
2414	558044	48	Bishop:Y,Red_Knolls:Y,
2415	558297	83	Bishop:Y,Red_Knolls:Y,
2416	558838	26	Bishop:W,Red_Knolls:W,
2417	559468	55	Bishop:M,Red_Knolls:A,
2418	561748	86	Bishop:W,Red_Knolls:W,
2419	561828	44	Bishop:M,Red_Knolls:M,
2420	562155	84	Bishop:Y,Red_Knolls:Y,
2421	562567	91	Bishop:Y,Red_Knolls:Y,
2422	562612	143	Bishop:R,Red_Knolls:R,
2423	562663	75	Bishop:W,Red_Knolls:W,
2424	562832	112	Bishop:R,Red_Knolls:R,
2425	563434	28	Bishop:W,Red_Knolls:W,
2426	563535	23	Bishop:Y,Red_Knolls:Y,
2427	563628	24	Bishop:M,Red_Knolls:M,
2428	563768	365	Bishop:K,Red_Knolls:K,
2429	564008	289	Bishop:M,Red_Knolls:M,
2430	566114	114	Bishop:M,Red_Knolls:M,
2431	567801	12	Bishop:K,Red_Knolls:K,
2432	568696	152	Bishop:W,Red_Knolls:W,
2433	569257	96	Bishop:K,Red_Knolls:K,
2434	569287	23	Bishop:K,Red_Knolls:K,
2435	569600	62	Bishop:Y,Red_Knolls:Y,
2436	569620	396	Bishop:W,Red_Knolls:W,
2437	569862	68	Bishop:M,Red_Knolls:M,
2438	570727	394	Bishop:T,Red_Knolls:K,
2439	571392	260	Bishop:G,Red_Knolls:R,
2440	572866	223	Bishop:K,Red_Knolls:K,
2441	573700	25	Bishop:M,Red_Knolls:M,
2442	574583	34	Bishop:Y,Red_Knolls:C,
2443	574776	70	Bishop:Y,Red_Knolls:Y,
2444	575867	38	Bishop:S,Red_Knolls:S,
2445	577702	31	Bishop:K,Red_Knolls:K,
2446	578055	102	Bishop:W,Red_Knolls:W,
2447	578258	192	Bishop:K,Red_Knolls:K,
2448	578474	74	Bishop:R,Red_Knolls:R,
2449	578516	94	Bishop:S,Red_Knolls:S,
2450	578688	69	Bishop:W,Red_Knolls:W,
2451	579190	67	Bishop:Y,Red_Knolls:Y,
2452	579700	61	Bishop:M,Red_Knolls:M,
2453	580782	127	Bishop:K,Red_Knolls:G,
2454	581387	130	Bishop:W,Red_Knolls:W,
2455	581554	32	Bishop:W,Red_Knolls:T,
2456	582889	12	Bishop:R,Red_Knolls:R,
2457	582976	158	Bishop:G,Red_Knolls:S,
2458	583673	366	Bishop:M,Red_Knolls:M,
2459	583898	97	Bishop:Y,Red_Knolls:Y,
2460	583906	274	Bishop:K,Red_Knolls:T,
2461	584819	12	Bishop:W,Red_Knolls:W,
2462	585310	140	Bishop:W,Red_Knolls:W,
2463	585426	132	Bishop:Y,Red_Knolls:Y,
2464	586565	369	Bishop:K,Red_Knolls:K,
2465	587494	87	Bishop:W,Red_Knolls:W,
2466	588276	8	Bishop:S,Red_Knolls:S,
2467	588391	11	Bishop:S,Red_Knolls:S,
2468	588713	31	Bishop:R,Red_Knolls:R,
2469	590697	13	Bishop:R,Red_Knolls:R,
2470	592332	124	Bishop:W,Red_Knolls:W,
2471	593398	25	Bishop:R,Red_Knolls:R,
2472	595794	99	Bishop:R,Red_Knolls:A,
2473	595936	141	Bishop:R,Red_Knolls:R,
2474	597221	505	Bishop:W,Red_Knolls:W,
2475	597321	393	Bishop:K,Red_Knolls:K,
2476	599575	68	Bishop:R,Red_Knolls:G,
2477	601009	94	Bishop:R,Red_Knolls:R,
2478	601272	407	Bishop:W,Red_Knolls:W,
2479	601631	298	Bishop:G,Red_Knolls:K,
2480	601953	366	Bishop:W,Red_Knolls:W,
2481	602170	282	Bishop:K,Red_Knolls:K,
2482	602324	490	Bishop:W,Red_Knolls:A,
2483	602812	81	Bishop:R,Red_Knolls:R,
2484	602838	20	Bishop:K,Red_Knolls:K,
2485	602873	107	Bishop:W,Red_Knolls:W,
